img,model_name,price,rating,specs_score,generation,core_and_thread,ram,rom,graphic_card,size_and_resolution,os,warranty
https://cdn1.smartprix.com/rx-iaUwrVTgC-w280-h280/lenovo-loq-15irx9-83.webp,Lenovo LOQ 15IRX9 83DV00BCIN Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050),"₹94,190",4.25,68Spec Score,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iljDHgZnW-w280-h280/hp-15-fd1098tu-lapto.webp,HP 15-fd1098TU Laptop (Intel Core Ultra 5/ 8GB/ 512GB SSD/ Win11),"₹55,994",4.3,54Spec Score,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iNPv63FTj-w280-h280/asus-zenbook-duo-ole.webp,Asus Zenbook Duo OLED 2024 UX8406MA-QL971WS Laptop (Intel Core Ultra 9 185H/ 32GB/ 2TB SSD/ Win11),"₹1,89,990",4.0,75Spec Score,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5X RAM,2 TB SSD,Intel Arc Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iExibKKXj-w280-h280/dell-alienware-m16-r.webp,Dell Alienware M16 R2 2024 Gaming Laptop (Intel Core Ultra 9 185H/ 16GB/ 1TB SSD/ Win 11/ 8GB RTX4060),"₹1,65,490",4.65,74Spec Score,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GEFORCE RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ixjw4bvlQ-w280-h280/dell-g15-5530-15-6-g.webp,Dell G15-5530 15.6 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 6GB Graph),"₹71,090",4.7,64Spec Score,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",8 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i4aattUkQ-w280-h280/asus-zenbook-duo-ole.webp,Asus Zenbook Duo OLED 2024 UX8406MA-QL961WS Laptop (Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win11),"₹1,79,990",4.45,73Spec Score,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Arc Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-icVxAgcdI-w280-h280/acer-swift-go-14-202.webp,Acer Swift Go 14 2024 SFG14-73T Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home),"₹82,754",4.7,57Spec Score,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,1 TB SSD,Intel Integrated ARC Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iaxcihevC-w280-h280/acer-predator-helios.webp,Acer Predator Helios 16 ‎PH16-72 NH.QNZSI.002 Gaming Laptop (14th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),"₹2,25,000",4.6,87Spec Score,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",32 GB DDR5 RAM,1 TB SSD,12 GB NVIDIA GeForce RTX 4080,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iaxcihevC-w280-h280/acer-predator-helios.webp,Acer Predator Helios 16 ‎PH16-72 NH.QNXSI.003 Gaming Laptop (14th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB  RTX4070),"₹1,68,990",4.05,80Spec Score,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-inxVsKGCy-w280-h280/acer-nitro-v-anv15-5.webp,Acer Nitro V ANV15-51 NH.QN8SI.001 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹86,100",4.1,68Spec Score,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iy8rqRDtT-w280-h280/acer-predator-helios.webp,Acer Predator Helios Neo 16 ‎PHN16-72 2024 Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,39,999",4.0,78Spec Score,14th Gen Intel Core i7 14700HX,"20 Cores (8P + 12E), 28 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-io36GPCrk-w280-h280/acer-predator-helios.webp,Acer Predator Helios Neo 16 ‎PHN16-72 Gaming Laptop (14th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,67,999",4.05,80Spec Score,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-id5q7gFSP-w280-h280/acer-aspire-lite-al1.webp,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 3 5300U/ 8GB/ 512GB SSD/ Win11),"₹28,990",4.05,54Spec Score,5th Gen AMD Ryzen 3 5300U,"Quad Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-io68BdQRA-w280-h280/asus-vivobook-15-x15.webp,Asus VivoBook 15 X1500EA-EJ122WS Laptop (Intel Pentium Gold 7505/ 8GB/ 512GB SSD/ Win11),"₹27,990",4.2,50Spec Score,Intel Pentium Gold 7505,"Dual Core, 4 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iuuzEUvTp-w280-h280/acer-aspire-lite-al1.webp,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11),"₹40,910",4.45,57Spec Score,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iEfg1pmtV-w280-h280/acer-aspire-lite-al1.webp,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 3 5300U/ 16GB/ 512GB SSD/ Win11),"₹30,450",4.25,55Spec Score,5th Gen AMD Ryzen 3 5300U,"Quad Core, 8 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iAP9KPw2o-w280-h280/acer-aspire-lite-al1.webp,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 7 5700U/ 16GB/ 1TB SSD/ Win11),"₹46,990",4.75,59Spec Score,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16 GB DDR4 RAM,1 TB SSD,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ixakMb2NM-w280-h280/lenovo-v14-82tsa0cwi.webp,Lenovo V14 82TSA0CWIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Pro),"₹41,939",4.5,53Spec Score,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ivqRFjtc2-w280-h280/lenovo-v14-82ts005di.webp,Lenovo V14 82TS005DIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),"₹40,990",4.35,47Spec Score,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",DOS OS,1 Year Warranty
https://cdn1.smartprix.com/rx-imYdFLNRz-w280-h280/hp-envy-x360-15-fe00.webp,HP Envy x360 15-fe0014TX Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),"₹1,38,490",4.15,69Spec Score,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5 RAM,1 TB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iKloyH0hn-w280-h280/hp-envy-x360-14-fc01.webp,HP Envy x360 ‎14-fc0100TU Laptop (Intel Core Ultra 7 155U/ 32GB/ 1TB SSD/ Win11),"₹1,18,400",4.1,73Spec Score,Intel Core Ultra 7 155U,"12 Cores (2P + 8E + 2LP-E), 14 Threads",32 GB LPDDR5 RAM,1 TB SSD,Integrated Intel Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iZhzuj2rc-w280-h280/asus-vivobook-go-14.webp,Asus Vivobook Go 14 2023 E1404FA-NK331W Laptop (Ryzen 3 7320U / 8GB/ 1TB SSD/ Win11 Home),"₹32,677",4.4,53Spec Score,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8 GB LPDDR5 RAM,1 TB SSD,Integrated AMD Radeon Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iqUt2JIHU-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 NP750XGK-KS3IN Laptop (Intel Core 7 Processor 150U/ 16GB/ 512GB SSD/ Win11),"₹67,975",4.0,56Spec Score,Intel Core 7 Processor Series 1 150U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR4x RAM,512 GB SSD,Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ioGGCa7zG-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 NP750XGK-KS2IN Laptop (Intel Core 5 Processor 120U/ 16GB/ 512GB SSD/ Win11),"₹53,990",4.45,55Spec Score,Intel Core 5 Processor Series 1 120U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR4x RAM,512 GB SSD,Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ioGGCa7zG-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 NP750XGK-KS1IN Laptop (Intel Core 5 Processor 120U/ 8GB/ 512GB SSD/ Win11),"₹52,990",4.65,53Spec Score,Intel Core 5 Processor Series 1 120U,"10 Cores (2P + 8E), 12 Threads",8 GB LPDDR4x RAM,512 GB SSD,Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iUUPXZPdc-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 83EQ0044IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹48,600",4.35,57Spec Score,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Integrated UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iUUPXZPdc-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 83EQ0044IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹48,600",4.35,57Spec Score,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Integrated UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ifMmN7fK8-w280-h280/hp-pavilion-15-eg303.webp,HP Pavilion 15-eg3032TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹91,500",4.7,64Spec Score,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iLoFaCNQo-w280-h280/msi-commercial-14-h.webp,MSI Commercial 14 H A13MG-064IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹69,850",4.35,62Spec Score,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"14 inches, 1920 x 1200 pixels",Windows 11 OS,3 Year Warranty
https://cdn1.smartprix.com/rx-idXdofbor-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 Edge np750xqb-ka1in Laptop (Snapdragon X X1-26-100/ 16GB/ 512GB SSD/ Win11),"₹64,990",4.4,47Spec Score,Qualcomm Snapdragon X Elite X1-26-100,16 GB LPDDR5X RAM,512 GB SSD,Qualcomm Adreno GPU,"15.6 inches, 1920 x 1080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,Backlit Keyboard
https://cdn1.smartprix.com/rx-iIQiwk80X-w280-h280/msi-stealth-14-ai-st.webp,MSI Stealth 14 AI Studio A1VGG-054IN Gaming Laptop (Intel Core Ultra 7 155H/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,77,319",4.0,82Spec Score,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"15.6 inches, 2880 x 1800 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-iT1GfBJl3-w280-h280/msi-commercial-14-h.webp,MSI Commercial 14 H A13MG vPro-065IN Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/Win11),"₹84,990",4.5,69Spec Score,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32 GB DDR4 RAM,1 TB SSD,Intel Integrated Iris Xe,"14 inches, 1920 x 1200 pixels",Windows 11 OS,3 Year Warranty
https://cdn1.smartprix.com/rx-i1UHKr8ox-w280-h280/msi-katana-a15-ai-b8.webp,MSI Katana A15 AI B8VE-418IN Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 512GB SSD/ Win11 /6GB Graph),"₹89,690",4.1,70Spec Score,8th Gen AMD Ryzen 7 8845HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.75 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-imrHdaMZA-w280-h280/msi-cyborg-15-ai-a1v.webp,MSI Cyborg 15 AI A1VEK-051IN Gaming Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹77,154",4.0,66Spec Score,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-iGYMvlqvX-w280-h280/msi-cyborg-15-ai-a1v.webp,MSI Cyborg 15 AI A1VFK-049IN Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,01,990",4.3,69Spec Score,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-iNDCL33xn-w280-h280/msi-cyborg-15-ai-a1v.webp,MSI Cyborg 15 AI A1VEK-050IN Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹84,122",4.35,68Spec Score,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-irma2zQaG-w280-h280/apple-macbook-air-15.webp,Apple MacBook Air 15 2024 Laptop (Apple M3/ 16GB/ 512GB SSD/ MacOS),"₹1,38,539",4.4,53Spec Score,Apple M3,Octa Core (4P + 4E),16 GB RAM,512 GB SSD,10-Core GPU,"15.3 inches, 2880 x 1864 pixels",Mac OS,1 Year Warranty
https://cdn1.smartprix.com/rx-izuhiiNsA-w280-h280/apple-macbook-air-15.webp,Apple MacBook Air 15 2024 MRYR3HN/A Laptop (Apple M3/ 8GB/ 256GB SSD/ MacOS),"₹99,994",4.1,54Spec Score,Apple M3,Octa Core (4P + 4E),8 GB DDR4 RAM,256 GB SSD,10-Core GPU,"15.3 inches, 2880 x 1864 pixels",Mac OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i56bziHOT-w280-h280/msi-thin-a15-ai-b7uc.webp,MSI Thin A15 AI B7UCX-068IN Gaming Laptop (AMD Ryzen 5 7535H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹59,990",4.0,69Spec Score,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-ioyzKxmaJ-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 83EM0023IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹56,399",4.25,54Spec Score,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iyhDArKEG-w280-h280/msi-stealth-16-ai-st.webp,MSI Stealth 16 AI Studio A1VGG-057IN Gaming Laptop (Intel Core Ultra 9/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),"₹2,04,279",4.55,86Spec Score,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB DDR5 RAM,2 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-icbt8fGxV-w280-h280/msi-thin-a15-ai-b7ve.webp,MSI Thin A15 AI B7VE-066IN Gaming Laptop (AMD Ryzen 5 7535H/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹74,222",4.5,71Spec Score,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-i2ZY1egVH-w280-h280/msi-thin-a15-ai-b7ve.webp,MSI Thin A15 AI B7VE-065IN Gaming Laptop (AMD Ryzen 7 7735H/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹93,711",4.25,73Spec Score,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16 GB DDR4 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-irC6vnXNc-w280-h280/msi-vector-16-hx-a14.webp,MSI Vector 16 HX A14VGG-279IN Gaming Laptop (14th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,97,990",4.45,88Spec Score,14th Gen Intel Core i7 14700HX,"20 Cores (8P + 12E), 28 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-inQ5Ps4SE-w280-h280/hp-omen-16-wf0179tx.webp,HP Omen 16-wf0179TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹93,490",4.0,71Spec Score,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"16.1 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iy2tpTOs1-w280-h280/msi-stealth-16-ai-st.webp,MSI Stealth 16 AI Studio A1VFG-058IN Gaming Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,82,000",4.1,80Spec Score,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-inQ5Ps4SE-w280-h280/hp-omen-16-wf0179tx.webp,HP Omen 16-wf0179TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹93,490",4.0,71Spec Score,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"16.1 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iy2tpTOs1-w280-h280/msi-stealth-16-ai-st.webp,MSI Stealth 16 AI Studio A1VFG-058IN Gaming Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,82,000",4.1,80Spec Score,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-ifIkcVxP8-w280-h280/msi-commercial-14-h.webp,MSI Commercial 14 H A13MG-070IN Laptop (13th Gen Core i7/ 16 GB/ 1TB SSD/Win11 Home),"₹68,348",4.15,64Spec Score,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,1 TB SSD,Intel Integrated Iris Xe,"14 inches, 1920 x 1200 pixels",Windows 11 OS,3 Year Warranty
https://cdn1.smartprix.com/rx-ibbqQF81X-w280-h280/dell-inspiron-5620-i.webp,Dell Inspiron 5620 ICC-C783534WIN8 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹59,990",4.2,66Spec Score,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated,"16 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i5ifs85et-w280-h280/msi-prestige-16-ai-s.webp,MSI Prestige 16 AI Studio B1VFG Laptop ( Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11/ 8GB Graphics),"₹1,44,990",4.15,81Spec Score,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-iPvSkak0Z-w280-h280/msi-prestige-16-ai-s.webp,MSI Prestige 16 AI Studio B1VEG Laptop ( Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11/ 6GB Graphics),"₹1,34,990",4.75,80Spec Score,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-i2EeuH5Ou-w280-h280/msi-prestige-13-ai-e.webp,MSI Prestige 13 AI Evo A1MG Laptop (Intel Core Ultra 5/ 16GB/ 1TB SSD/ Win11 Home),"₹82,990",4.2,66Spec Score,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB LPDDR5 RAM,1 TB SSD,Intel Arc Graphics,"13.3 inches, 2880 x 1800 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-iW13QMLmV-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 Pro 14 NP940XGK-KG3IN Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11),"₹1,19,999",4.75,72Spec Score,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Arc Graphics,"14 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iUO90FvEe-w280-h280/msi-prestige-16-ai-e.webp,MSI Prestige 16 AI Evo  B1MG Laptop ( Intel Core Ultra 7/ 16GB/ 1TB SSD/ Win11),"₹88,700",4.25,70Spec Score,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5 RAM,1 TB SSD,Intel Integrated Arc,"16 inches, 2561 x 1600 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-itYQv0Unl-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 Pro NP960XGK-KG1IN Laptop (Intel Core Ultra 5/ 16GB/ 512GB SSD/ Win11),"₹99,999",4.1,65Spec Score,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB LPDDR5X RAM,512 GB SSD,Intel Arc Graphics,"16 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
