Img,Name,Price,Rating(out of 5),Specs_Score(out of 100),OS,Core,Thread,Screen_Size(in inches),Screen_Resolution(in pixels),Touch_Screen,warranty(in years),RAM_size,RAM_technology,GPU_Brand,GPU_Model,GPU_VRAM,GPU_Type,Capacity,Storage_Type,Generation,Brand,Family,Model
https://cdn1.smartprix.com/rx-iFVqEnqhv-w280-h280/lenovo-thinkpad-p14s.webp,Lenovo Thinkpad P14s 21G2S04P00 ,152990,4.7,72,Windows 11 ,16.0,22.0,14.5 , 1920 x 1200 ,0,3,32 ,DDR5,NVIDIA,RTX 500 Ada,4 GB,Dedicated,1 TB,SSD,Intel Core Ultra,Intel,,185H
https://cdn1.smartprix.com/rx-irSbjipBc-w280-h280/lenovo-thinkpad-x1-c.webp,Lenovo Thinkpad X1 Carbon 21KCS0CW00 ,209999,4.0,75,Windows 11 ,12.0,14.0,14 , 1920 x 1200 ,1,1,32 ,RAM,Intel,Iris Xe Graphics,Shared/Unknown,Integrated,1 TB,SSD,Intel Core Ultra,Intel,,155U
https://cdn1.smartprix.com/rx-imzjRlR6f-w280-h280/lenovo-yoga-slim-7-a.webp,Lenovo Yoga Slim 7 Aura Edition 83JX001LIN ,113990,4.75,68,Windows 11 ,8.0,8.0,14 , 1920 x 1200 ,1,1,32 ,LPDDR5x,Intel,Integrated  Arc Graphics,Shared/Unknown,Integrated,1 TB,SSD,Intel Core Ultra,Intel,,228V
https://cdn1.smartprix.com/rx-iZx4GiQrW-w280-h280/hp-250-g10-bj3r8at-l.webp,HP 250 G10 ‎BJ3R8AT ,56500,4.55,52,Windows 11 ,10.0,12.0,15.6 , 1920 x 1080 ,0,1,32 ,RAM,Intel,Integrated UHD Graphics,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,1334U
https://cdn1.smartprix.com/rx-i5XUfAXKw-w280-h280/hp-240-g10-be5s0pt-l.webp,HP 240 G10 ‎‎BE5S0PT ,54800,4.35,46,Windows ,10.0,12.0,14 , 1920 x 1080 ,0,1,16 ,RAM,Intel,UHD Graphics,Shared/Unknown,Integrated,1 TB,SSD,13th Gen,Intel,Core i5,1334U
https://cdn1.smartprix.com/rx-inpbL7vPs-w280-h280/asus-vivobook-s14-fl.webp,Asus Vivobook S14 Flip 2025 TP3402VAO-LZ619WS ,86990,4.35,55,Windows 11 ,8.0,12.0,14 , 1920 x 1200 ,1,1,16 ,RAM,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-i0qm6Q4jq-w280-h280/lenovo-thinkpad-e14.webp,Lenovo ThinkPad E14 Gen 6 ‎21M7S0SJ00 ,73990,4.4,66,Windows 11 ,12.0,14.0,14 , 1920 x 1200 ,0,1,16 ,DDR5,Intel,Integrated  Graphics,Shared/Unknown,Integrated,512 GB,SSD,Intel Core Ultra,Intel,,125U
https://cdn1.smartprix.com/rx-ivcht5zLj-w280-h280/acer-travel-lite-tl1.webp,Acer Travel Lite TL14-42M 14 ,67990,4.6,68,Windows 11 ,8.0,16.0,14 , 1920 x 1080 ,0,1,32 ,RAM,AMD,Radeon Graphics,Shared/Unknown,Dedicated,1 TB,SSD,7th Gen,AMD,Ryzen 7,7730U
https://cdn1.smartprix.com/rx-iljnhrC0B-w280-h280/asus-vivobook-16x-k3.webp,Asus Vivobook 16X K3605VC-RP412W ,63890,4.7,62,Windows 11 ,8.0,12.0,16 , 1920 x 1200 ,0,1,16 ,DDR4,NVIDIA,GeForce RTX 3050,4 GB,Dedicated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-ipzX7o95j-w280-h280/lenovo-thinkpad-e14.webp,Lenovo ThinkPad E14 Gen 6 ‎21M3S0AJ00 ,55700,4.4,60,Windows 11 ,6.0,12.0,14 , 1920 x 1200 ,0,1,16 ,RAM,AMD,Graphics,Shared/Unknown,Dedicated,512 GB,SSD,7th Gen,AMD,Ryzen 5,7535HS
https://cdn1.smartprix.com/rx-iqelRCqmx-w280-h280/acer-travel-lite-tl1.webp,Acer Travel Lite TL15-53M ,49990,4.2,59,Windows 11 ,10.0,12.0,15.6 , 1920 x 1080 ,0,1,16 ,RAM,Intel,Iris Xe Graphics,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,1334U
https://cdn1.smartprix.com/rx-i5Vi0mOPI-w280-h280/lenovo-v15-82tta07qi.webp,Lenovo V15 82TTA07QIH ,41490,4.35,53,Windows 11 ,10.0,12.0,15.6 , 1920 x 1080 ,0,1,8 ,DDR4,Intel,Integrated  Iris Graphics,Shared/Unknown,Integrated,512 GB,SSD,12th Gen,Intel,Core i5,1235U
https://cdn1.smartprix.com/rx-iLWgm7uY2-w280-h280/alienware-m18-r2-gam.webp,Alienware M18 R2 Gaming ,366290,4.3,92,Windows 11 ,24.0,32.0,18 , 2560 x 1600 ,0,1,32 ,DDR5,NVIDIA,GeForce RTX 4080,12 GB,Dedicated,1 TB,SSD,14th Gen,Intel,Core i9,14900HX
https://cdn1.smartprix.com/rx-iiXfDD7rF-w280-h280/acer-travel-lite-tl1.webp,Acer Travel Lite TL14-52M ,75000,4.65,64,Windows 11 ,10.0,12.0,14 , 1920 x 1080 ,0,1,32 ,DDR4,Intel,Iris Xe Graphics,Shared/Unknown,Integrated,1 TB,SSD,13th Gen,Intel,Core i7,1355U
https://cdn1.smartprix.com/rx-ib5aIKtZj-w280-h280/asus-vivobook-15-x15.webp,Asus Vivobook 15 X1504VA-NJ3321WS ,35990,4.0,52,Windows 11 ,6.0,8.0,15.6 , 1920 x 1080 ,0,1,8 ,DDR4,Intel,Integrated  Graphics,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i3,1315U
https://cdn1.smartprix.com/rx-i61VkTI2t-w280-h280/hp-15-fd0577tu-lapto.webp,HP 15-fd0577TU ,53990,4.0,57,Windows 11 ,10.0,12.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR4,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,1334U
https://cdn1.smartprix.com/rx-iNjJ3dADE-w280-h280/msi-thin-a15-b7uc-28.webp,MSI Thin A15 B7UC-284IN Gaming ,69990,4.2,63,Windows 11 ,6.0,12.0,15.6 , 1920 x 1080 ,0,2,16 ,RAM,NVIDIA,GeForce RTX 3050,4 GB,Dedicated,512 GB,SSD,7th Gen,AMD,Ryzen 5,7535HS
https://cdn1.smartprix.com/rx-iRPCc1BNs-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 83K100CGIN ,59990,4.65,55,Windows 11 ,8.0,12.0,15.6 , 1920 x 1080 ,0,1,16 ,LPDDR5,Intel,Integrated  UHD Graphics,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-iPXwAz1GV-w280-h280/hp-15-fd0575tu-lapto.webp,HP 15-fd0575TU ,50800,4.5,51,Windows 11 ,10.0,12.0,15.6 , 1920 x 1080 ,0,1,12 ,RAM,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,1334U
https://cdn1.smartprix.com/rx-iZwZuYwLO-w280-h280/hp-15-fd1255tu-lapto.webp,HP 15-fd1255TU ,68990,4.45,59,Windows 11 ,14.0,18.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR5,Intel,Integrated,Shared/Unknown,Integrated,1 TB,SSD,Intel Core Ultra,Intel,,125H
https://cdn1.smartprix.com/rx-iZtiqPeKT-w280-h280/hp-15-fd0573tu-lapto.webp,HP 15-fd0573TU ,39490,4.7,54,Windows 11 ,6.0,8.0,15.6 , 1920 x 1080 ,0,1,12 ,DDR4,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i3,1315U
https://cdn1.smartprix.com/rx-iwhg9DCz8-w280-h280/asus-rog-zephyrus-g1.webp,Asus ROG Zephyrus G14 GA403WR-QS123WS Gaming ,279990,4.15,80,Windows 11 ,12.0,24.0,14 , 2880 x 1800 ,0,1,32 ,LPDDR5X,NVIDIA,GeForce RTX 5070 Ti,12 GB,Dedicated,2 TB,SSD,AMD Ryzen,AMD,,370
https://cdn1.smartprix.com/rx-iyoCSPRns-w280-h280/asus-rog-flow-z13-20.webp,Asus ROG Flow Z13 2025 GZ302EA-RU420WS Gaming ,199990,4.35,62,Windows 11 ,12.0,24.0,13.4 , 2560 x 1600 ,1,1,16 ,LPDDR5X,NVIDIA,GeForce RTX 4060,8 GB,Dedicated,1 TB,SSD,AMD Ryzen,AMD,,390
https://cdn1.smartprix.com/rx-iNw0CE686-w280-h280/asus-rog-strix-g16-g.webp,Asus ROG Strix G16 G615LR-S5190WS Gaming ,259990,4.35,93,Windows 11 ,24.0,24.0,16 , 2560 x 1600 ,0,1,32 ,DDR5,NVIDIA,GeForce RTX 5070Ti,12 GB,Dedicated,1 TB,SSD,Intel Core Ultra,Intel,,275HX
https://cdn1.smartprix.com/rx-invxZfYlc-w280-h280/acer-aspire-3-a325-5.webp,Acer Aspire 3 A325-51 15 ,41990,4.6,50,Windows 11 ,10.0,12.0,15.6 , 1920 x 1080 ,0,1,8 ,DDR4,Intel,UHD Graphics,Shared/Unknown,Integrated,512 GB,SSD,12th Gen,Intel,Core i5,1235U
https://cdn1.smartprix.com/rx-iAKs4po0I-w280-h280/asus-rog-strix-scar.webp,Asus ROG Strix SCAR 16 2025 G635LW-RW157WS Gaming ,369990,4.25,95,Windows 11 ,24.0,24.0,16 , 2560 x 1600 ,0,1,32 ,DDR5,NVIDIA,GeForce RTX 5080,16 GB,Dedicated,2 TB,SSD,Intel Core Ultra,Intel,,275HX
https://cdn1.smartprix.com/rx-invxZfYlc-w280-h280/acer-aspire-3-15-a32.webp,Acer Aspire 3 15 A325-51 ,42890,4.3,52,Windows 11 ,10.0,12.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR4,Intel,UHD Graphics,Shared/Unknown,Integrated,512 GB,SSD,12th Gen,Intel,Core i5,1235U
https://cdn1.smartprix.com/rx-ilEMETyw0-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 5 14Q8X9 83HL003NIN ,67990,4.4,38,Windows 11 ,,,14 , 1920 x 1200 ,0,1,16 ,LPDDR5X,Qualcomm,Adreno,Shared/Unknown,Integrated,1 TB,SSD,Qualcomm Snapdragon,Qualcomm,Snapdragon X Plus,X1P-42-100
https://cdn1.smartprix.com/rx-iSglw2kHE-w280-h280/lenovo-v14-82tsa0hhi.webp,Lenovo V14 82TSA0HHIH ,51990,4.35,52,Windows 11 ,10.0,12.0,14 , 1920 x 1080 ,0,1,16 ,DDR4,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,12th Gen,Intel,Core i7,1255U
https://cdn1.smartprix.com/rx-im1LSvPt2-w280-h280/acer-aspire-lite-al1.webp,Acer Aspire Lite AL15-41 UN.31ZSI.039 ,42990,4.35,61,Windows 11 ,6.0,12.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR4,AMD,Graphics,Shared/Unknown,Dedicated,512 GB,SSD,7th Gen,AMD,Ryzen 5,7430U
https://cdn1.smartprix.com/rx-id96YxnR5-w280-h280/hp-15-fd1253tu-lapto.webp,HP 15-fd1253TU ,35990,4.25,47,Windows 11 ,6.0,8.0,15.6 , 1920 x 1080 ,0,1,8 ,DDR4,Intel,Integrated,Shared/Unknown,Integrated,512 GB,SSD,Intel Core,Intel,,100U
https://cdn1.smartprix.com/rx-iEX0xorux-w280-h280/hp-15-fd0574tu-lapto.webp,HP 15-fd0574TU ,39390,4.7,55,Windows 11 ,6.0,8.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR4,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i3,1315U
https://cdn1.smartprix.com/rx-imdZt9eWs-w280-h280/dell-inspiron-7440-l.webp,Dell Inspiron 7440 ,78990,4.0,60,Windows 11 ,10.0,16.0,14 , 1920 x 1080 ,0,1,16 ,DDR5,Intel,Graphic,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i7,13620H
https://cdn1.smartprix.com/rx-igCiJnaLk-w280-h280/lenovo-yoga-slim-7-1.webp,Lenovo Yoga Slim 7 14IMH9 83CV008YIN ,80990,4.4,53,Windows 11 ,14.0,18.0,14 , 1920 x 1200 ,0,1,16 ,LPDDR5x,Intel,Integrated  Arc Graphics,Shared/Unknown,Integrated,1 TB,SSD,Intel Core Ultra,Intel,,125H
https://cdn1.smartprix.com/rx-ivMgOJjCj-w280-h280/asus-vivobook-15-x15.webp,Asus Vivobook 15 X1504VA-E81599WS ,35990,4.4,52,Windows 11 ,6.0,8.0,15.6 , 1920 x 1080 ,0,1,8 ,DDR4,Intel,Integrated  UHD Graphics,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i3,1315U
https://cdn1.smartprix.com/rx-iEkVgjwRw-w280-h280/lenovo-thinkpad-e14.webp,Lenovo ThinkPad E14 21JRS0AY00 ,52000,4.2,60,D,6.0,12.0,14 , 1920 x 1080 ,0,1,16 ,DDR4,AMD,Radeon Graphics,Shared/Unknown,Dedicated,512 GB,SSD,7th Gen,AMD,Ryzen 5,7530U
https://cdn1.smartprix.com/rx-iNafQ3ofw-w280-h280/hp-omnibook-5-16-ba1.webp,HP OmniBook 5 16-ba1008TU ,66990,4.1,53,Windows 11 ,10.0,12.0,16 , 1920 x 1200 ,1,1,16 ,LPDDR5x,Intel,Iris Xe Graphics,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,1334U
https://cdn1.smartprix.com/rx-iQqAPZqsm-w280-h280/asus-vivobook-15-x15.webp,Asus Vivobook 15 X1504VA-NJ1765WS ,44990,4.65,54,Windows 11 ,10.0,12.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR4,Intel,Integrated  Graphics,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,1334U
https://cdn1.smartprix.com/rx-iZVhcEqyE-w280-h280/dell-inspiron-13-ai.webp,Dell Inspiron 13 AI ,101180,4.15,59,Windows 11 ,16.0,22.0,13.3 , 2560 x 1600 ,0,1,16 ,LPDDR5X,Intel,Arc Graphics,Shared/Unknown,Integrated,1 TB,SSD,Intel Core Ultra,Intel,,155H
https://cdn1.smartprix.com/rx-iCRKMaJ7O-w280-h280/asus-tuf-gaming-f16.webp,Asus TUF Gaming F16 FX677VU-RL155WS ,94990,4.05,70,Windows 11 ,10.0,16.0,16 , 1920 x 1200 ,0,1,16 ,DDR5,NVIDIA,GeForce RTX 4050,6 GB,Dedicated,512 GB,SSD,13th Gen,Intel,Core i7,13620H
https://cdn1.smartprix.com/rx-ijLQywrPn-w280-h280/msi-raider-18-hx-ai.webp,MSI Raider 18 HX AI A2XWIG-255IN Gaming ,450990,4.65,97,Windows 11 ,24.0,32.0,18 , 3840 x 2400 ,0,2,64 ,DDR5,NVIDIA,GeForce RTX 5080,16 GB,Dedicated,4 TB,SSD,14th Gen,Intel,Core i9,14900HX
https://cdn1.smartprix.com/rx-iSRzTgW8F-w280-h280/lenovo-yoga-slim-7-1.webp,Lenovo Yoga Slim 7 14AKP10 83JY000UIN ,111190,4.75,53,Windows 11 ,8.0,16.0,14 , 1920 x 1200 ,0,1,32 ,LPDDR5X,AMD,Radeon 860M,Shared/Unknown,Dedicated,1 TB,SSD,AMD Ryzen,AMD,,350
https://cdn1.smartprix.com/rx-iFKaK5HiK-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 5 14AKP10 2025 83HX001NIN ,86499,4.6,46,Windows 11 ,8.0,16.0,14 , 1920 x 1200 ,0,1,24 ,LPDDR5X,AMD,Radeon 860M,Shared/Unknown,Dedicated,1 TB,SSD,AMD Ryzen,AMD,,350
https://cdn1.smartprix.com/rx-iDx4JICpD-w280-h280/asus-vivobook-s14-20.webp,Asus Vivobook S14 2025 S3407VA-LY037WS ,58990,4.6,60,Windows 11 ,8.0,12.0,14 , 1920 x 1200 ,0,1,16 ,DDR5,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-iRwJB6Zem-w280-h280/asus-expertbook-p3-p.webp,Asus Expertbook P3 P3405CVA-LY0015WS ,64990,4.45,57,Windows 11 ,8.0,12.0,14 , 1920 x 1200 ,0,1,16 ,DDR5,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-i43NMijMQ-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 ‎14IAH8 83EQ0074IN ,48500,4.0,57,Windows 11 ,8.0,12.0,14 , 1920 x 1080 ,0,1,16 ,LPDDR5,Intel,Integrated UHD Graphics,Shared/Unknown,Integrated,512 GB,SSD,12th Gen,Intel,Core i5,12450H
https://cdn1.smartprix.com/rx-i6oCkjfHC-w280-h280/asus-vivobook-s14-20.webp,Asus Vivobook S14 2025 S3407VA-LY040WS ,68990,4.35,62,Windows 11 ,10.0,16.0,14 , 1920 x 1200 ,0,1,16 ,DDR5,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i7,13620H
https://cdn1.smartprix.com/rx-iSdR7kQkI-w280-h280/asus-vivobook-s14-fl.webp,ASUS Vivobook S14 Flip 2025 TP3402VAO-LZ612WS  ,62990,4.25,61,Windows 11 ,8.0,12.0,14 , 1920 x 1200 ,1,1,16 ,DDR4,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-ibMeHy6Qg-w280-h280/asus-expertbook-p5-p.webp,Asus Expertbook P5 P5405CSA-NZ0583WS ,94990,4.3,68,Windows 11 ,8.0,8.0,14 , 2560 x 1600 ,0,1,32 ,LPDDR5X,Intel,Integrated Arc,Shared/Unknown,Integrated,1 TB,SSD,Intel Core Ultra,Intel,,226V
https://cdn1.smartprix.com/rx-izYB46dLq-w280-h280/asus-expertbook-p1-1.webp,Asus Expertbook P1 14 P1403CVA-S60940WS ,74990,4.45,64,Windows 11 ,10.0,16.0,14 , 1920 x 1080 ,0,1,32 ,DDR5,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i7,13620H
https://cdn1.smartprix.com/rx-iHH32TN1M-w280-h280/asus-expertbook-p1-p.webp,Asus Expertbook P1 P1503CVA-S71074WS ,41990,4.05,57,Windows 11 ,6.0,8.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR5,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i3,1315U
https://cdn1.smartprix.com/rx-ioOypk02X-w280-h280/asus-expertbook-p1-1.webp,Asus Expertbook P1 14 P1403CVA-S60939WS ,64990,4.7,62,Windows 11 ,8.0,12.0,14 , 1920 x 1080 ,0,1,32 ,DDR5,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-iaCzkgoz8-w280-h280/asus-expertbook-p1-p.webp,Asus Expertbook P1 P1503CVA-S70611WS ,58990,4.7,56,Windows 11 ,8.0,12.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR5,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-igmHFinXw-w280-h280/asus-expertbook-p1-1.webp,Asus Expertbook P1 14 P1403CVA-S60343WS ,39990,4.65,57,Windows 11 ,6.0,8.0,14 , 1920 x 1080 ,0,1,8 ,DDR5,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i3,1315U
https://cdn1.smartprix.com/rx-iwJR9cCG3-w280-h280/asus-expertbook-p1-p.webp,Asus Expertbook P1 P1503CVA-S71042WS ,68990,4.0,59,Windows 11 ,10.0,16.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR5,Intel,Integrated UHD,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i7,13620H
https://cdn1.smartprix.com/rx-iWNu8bhFC-w280-h280/hp-omen-16-wf0262tx.webp,HP Omen 16-wf0262TX Gaming ,135990,4.35,74,Windows 11 ,16.0,24.0,16.1 , 1920 x 1080 ,0,1,16 ,DDR5,NVIDIA,GeForce RTX 4070,8 GB,Dedicated,1 TB,SSD,13th Gen,Intel,Core i7,13700HX
https://cdn1.smartprix.com/rx-i9GadVmEF-w280-h280/msi-thin-15-b13ucx-2.webp,MSI Thin 15 B13UCX-2472IN Gaming ,61990,4.0,64,Windows 11 ,8.0,12.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR4,NVIDIA,GeForce RTX 2050,4 GB,Dedicated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-iBC8fte9j-w280-h280/motorola-motobook-60.webp,Motorola Motobook 60 83J7000DIN ,71990,4.55,60,Windows 11 ,10.0,16.0,14 , 2880 x 1880 ,0,1,16 ,DDR5,Intel,Integrated,Shared/Unknown,Integrated,1 TB,SSD,Intel Core,Intel,,240H
https://cdn1.smartprix.com/rx-iBC8fte9j-w280-h280/motorola-motobook-60.webp,Motorola Motobook 60 83J70008IN ,67990,4.25,59,Windows 11 ,10.0,16.0,14 , 2880 x 1880 ,0,1,16 ,DDR5,Intel,Integrated,Shared/Unknown,Integrated,512 GB,SSD,Intel Core,Intel,,240H
https://cdn1.smartprix.com/rx-iHw3RFa8s-w280-h280/lenovo-100e-chromebo.webp,Lenovo 100e Chromebook Gen 4 82W0001DHAS ,14190,4.7,0,Chrome ,,,11.6 , 1366 x 768 ,0,1,4 ,LPDDR4X,ARM,MediaTek Integrated Arm Mali-G52,Shared/Unknown,Integrated,64 GB,eMMC Storage,MediaTek Kompanio,MediaTek,Kompanio 528,528
https://cdn1.smartprix.com/rx-iaiaW2gSz-w280-h280/lenovo-100e-chromebo.webp,Lenovo 100e Chromebook Gen 4 82W00004HA ,13190,4.15,0,Chrome ,,,11.6 , 1366 x 768 ,0,1,4 ,LPDDR4X,ARM,MediaTek Integrated Arm Mali-G52,Shared/Unknown,Integrated,32 GB,eMMC Storage,MediaTek Kompanio,MediaTek,Kompanio 520,520
https://cdn1.smartprix.com/rx-iNvb9kGQv-w280-h280/asus-vivobook-16-x16.webp,Asus Vivobook 16 X1605VA-MB1627WS ,53990,4.75,57,Windows 11 ,8.0,12.0,16 , 1920 x 1200 ,0,1,16 ,DDR4,Intel,Integrated  Iris Xe Graphics,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-i4J0wTRsa-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 15ABR8 82XM00MUIN ,47990,4.55,60,Windows 11 ,8.0,16.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR4,AMD,Integrated  Radeon Graphics,Shared/Unknown,Integrated,512 GB,SSD,5th Gen,AMD,Ryzen 7,5825U
https://cdn1.smartprix.com/rx-ii3vKwtmZ-w280-h280/msi-vector-16-hx-a2x.webp,MSI Vector 16 HX A2XWHG-227IN Gaming ,226990,4.3,91,Windows 11 ,20.0,20.0,16 , 2560 x 1600 ,0,2,32 ,DDR5,NVIDIA,GeForce RTX 5070 Ti,12 GB,Dedicated,1 TB,SSD,Intel Core Ultra,Intel,,255HX
https://cdn1.smartprix.com/rx-ivciqloWU-w280-h280/hp-victus-15-fb3011a.webp,HP Victus 15-fb3011AX Gaming ,64990,4.35,68,Windows 11 ,6.0,12.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR4,NVIDIA,GeForce RTX 3050,6 GB,Dedicated,512 GB,SSD,5th Gen,AMD,Ryzen 5,5600H
https://cdn1.smartprix.com/rx-ikZAQimCx-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 15IRH10 83K100CFIN ,55575,4.5,51,Windows 11 ,8.0,12.0,15.3 , 1920 x 1200 ,0,1,16 ,LPDDR5,Intel,UHD Graphics,Shared/Unknown,Integrated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-iPXOah5bZ-w280-h280/hp-victus-15-fa2701t.webp,HP Victus 15-fa2701TX Gaming ,74990,4.3,65,Windows 11 ,8.0,12.0,15.6 , 1920 x 1080 ,0,1,16 ,DDR4,NVIDIA,GeForce RTX 4050,6 GB,Dedicated,512 GB,SSD,13th Gen,Intel,Core i5,13420H
https://cdn1.smartprix.com/rx-iftyzBIyd-w280-h280/hp-omnibook-x-flip-1.webp,HP OmniBook X Flip 14-fm0026TU Next Gen AI PC ,114999,4.4,70,Windows 11 ,8.0,8.0,14 , 2880 x 1800 ,1,1,16 ,LPDDR5x,Intel,Arc Graphics,Shared/Unknown,Integrated,512 GB,SSD,Intel Core Ultra,Intel,,256V
https://cdn1.smartprix.com/rx-iftyzBIyd-w280-h280/hp-omnibook-x-flip-1.webp,HP OmniBook X Flip 14-fm0029TU Next Gen AI ,135990,4.2,74,Windows 11 ,8.0,8.0,14 , 2880 x 1800 ,1,1,32 ,LPDDR5x,Intel,Arc Graphics,Shared/Unknown,Integrated,1 TB,SSD,Intel Core Ultra,Intel,,258V
https://cdn1.smartprix.com/rx-iA7VFFsYG-w280-h280/hp-omnibook-x-flip-1.webp,HP OmniBook X Flip 14-fm0058TU Next Gen AI PC ,101990,4.05,71,Windows 11 ,8.0,8.0,14 , 2880 x 1800 ,1,1,16 ,LPDDR5x,Intel,Arc Graphics,Shared/Unknown,Integrated,512 GB,SSD,Intel Core Ultra,Intel,,226V
https://cdn1.smartprix.com/rx-isgc46aFu-w280-h280/hp-omen-16-max-16-ah.webp,HP Omen 16 Max 16-ah0076TX Gaming ,299990,4.15,96,Windows 11 ,24.0,24.0,16 , 2560 x 1600 ,0,1,32 ,DDR5,NVIDIA,GeForce RTX 5080,16 GB,Dedicated,1 TB,SSD,Intel Core Ultra,Intel,,275HX
https://cdn1.smartprix.com/rx-i46iWtc6V-w280-h280/dell-xps-14-9440-ai.webp,Dell XPS 14 9440 AI ,318090,4.2,86,Windows 11 ,16.0,22.0,14.5 , 3200 x 2000 ,1,1,32 ,LPDDR5x,NVIDIA,GeForce RTX 4060,8 GB,Dedicated,1 TB,SSD,Intel Core Ultra,Intel,,155H
https://cdn1.smartprix.com/rx-iehMiu1vq-w280-h280/hp-omnibook-5-next-g.webp,HP OmniBook 5 Next Gen AI 16-ag1037au ,70990,4.55,53,Windows 11 ,6.0,12.0,16 , 1920 x 1200 ,1,1,16 ,LPDDR5x,AMD,Radeon 860M Graphics,Shared/Unknown,Dedicated,512 GB,SSD,AMD Ryzen,AMD,,340
https://cdn1.smartprix.com/rx-iNl1roX9f-w280-h280/msi-katana-15-b13vek.webp,MSI Katana 15 B13VEK-2220IN Gaming ,91890,4.7,69,Windows 11 ,14.0,20.0,15.6 , 1920 x 1080 ,0,2,16 ,DDR5,NVIDIA,GeForce RTX 4050,6 GB,Dedicated,1 TB,SSD,13th Gen,Intel,Core i7,13700H
https://cdn1.smartprix.com/rx-iev4XzMaZ-w280-h280/msi-modern-14-c12mo.webp,MSI Modern 14 C12MO-1299IN ,41990,4.25,52,Windows 11 ,10.0,12.0,14 , 1920 x 1080 ,0,1,16 ,RAM,Intel,Iris Xe Graphics,Shared/Unknown,Integrated,512 GB,SSD,12th Gen,Intel,Core i5,1235U
